Doc ID,Stage,Text Output,Cumulative Confidence 1,Cumulative Confidence 2,Cumulative Confidence 3,Cumulative Confidence 4,Cumulative Confidence 5,Cumulative Confidence 6,Cumulative Confidence 7,Cumulative Confidence 8,Cumulative Confidence 9,Cumulative Confidence 10
"(319,)",Stage 0,['Yes'],"tensor(0.8669, device='cuda:0')","tensor(0.8669, device='cuda:0')"
"(319,)",Stage 1,['Yes'],"tensor(0.8614, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.8614, device='cuda:0', grad_fn=<ExpBackward0>)"
"(319,)",Stage 2,['Yes'],"tensor(0.9072, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9072, device='cuda:0', grad_fn=<ExpBackward0>)"
"(319,)",Stage 3,['Yes'],"tensor(0.9230, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9230, device='cuda:0', grad_fn=<ExpBackward0>)"
"(364,)",Stage 0,['Yes'],"tensor(0.9495, device='cuda:0')","tensor(0.9495, device='cuda:0')"
"(364,)",Stage 1,['Yes'],"tensor(0.8975, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.8975, device='cuda:0', grad_fn=<ExpBackward0>)"
"(364,)",Stage 2,['Yes'],"tensor(0.9206, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9206, device='cuda:0', grad_fn=<ExpBackward0>)"
"(364,)",Stage 3,['Yes'],"tensor(0.9517, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9517, device='cuda:0', grad_fn=<ExpBackward0>)"
"(38,)",Stage 0,['Table'],"tensor(0.5831, device='cuda:0')","tensor(0.5831, device='cuda:0')"
"(38,)",Stage 1,['Table'],"tensor(0.9733, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9733, device='cuda:0', grad_fn=<ExpBackward0>)"
"(38,)",Stage 2,['Table'],"tensor(0.9932, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9932, device='cuda:0', grad_fn=<ExpBackward0>)"
"(38,)",Stage 3,['Table'],"tensor(0.9974, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9974, device='cuda:0', grad_fn=<ExpBackward0>)"
"(327,)",Stage 0,['Yes'],"tensor(0.8722, device='cuda:0')","tensor(0.8722, device='cuda:0')"
"(327,)",Stage 1,['Yes'],"tensor(0.8633, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.8633, device='cuda:0', grad_fn=<ExpBackward0>)"
"(327,)",Stage 2,['Yes'],"tensor(0.7981, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.7981, device='cuda:0', grad_fn=<ExpBackward0>)"
"(327,)",Stage 3,['Yes'],"tensor(0.6991, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.6991, device='cuda:0', grad_fn=<ExpBackward0>)"
"(369,)",Stage 0,['Left'],"tensor(0.5503, device='cuda:0')","tensor(0.5503, device='cuda:0')"
"(369,)",Stage 1,['Right'],"tensor(0.6183, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.6183, device='cuda:0', grad_fn=<ExpBackward0>)"
"(369,)",Stage 2,['Right'],"tensor(0.8701, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.8701, device='cuda:0', grad_fn=<ExpBackward0>)"
"(369,)",Stage 3,['Right'],"tensor(0.8629, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.8629, device='cuda:0', grad_fn=<ExpBackward0>)"
"(462,)",Stage 0,['Right'],"tensor(0.9916, device='cuda:0')","tensor(0.9916, device='cuda:0')"
"(462,)",Stage 1,['Right'],"tensor(0.9852, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9852, device='cuda:0', grad_fn=<ExpBackward0>)"
"(462,)",Stage 2,['Right'],"tensor(0.9510, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9510, device='cuda:0', grad_fn=<ExpBackward0>)"
"(462,)",Stage 3,['Right'],"tensor(0.9531, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9531, device='cuda:0', grad_fn=<ExpBackward0>)"
"(217,)",Stage 0,['Right'],"tensor(0.6437, device='cuda:0')","tensor(0.6437, device='cuda:0')"
"(217,)",Stage 1,['Left'],"tensor(0.5541, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.5541, device='cuda:0', grad_fn=<ExpBackward0>)"
"(217,)",Stage 2,['Right'],"tensor(0.5113, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.5113, device='cuda:0', grad_fn=<ExpBackward0>)"
"(217,)",Stage 3,['Right'],"tensor(0.5269, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.5269, device='cuda:0', grad_fn=<ExpBackward0>)"
"(416,)",Stage 0,['Yes'],"tensor(0.8976, device='cuda:0')","tensor(0.8976, device='cuda:0')"
"(416,)",Stage 1,['Yes'],"tensor(0.9511, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9511, device='cuda:0', grad_fn=<ExpBackward0>)"
"(416,)",Stage 2,['Yes'],"tensor(0.9252, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9252, device='cuda:0', grad_fn=<ExpBackward0>)"
"(416,)",Stage 3,['Yes'],"tensor(0.9766, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9766, device='cuda:0', grad_fn=<ExpBackward0>)"
"(161,)",Stage 0,['Left'],"tensor(0.5036, device='cuda:0')","tensor(0.5036, device='cuda:0')"
"(161,)",Stage 1,['Left'],"tensor(0.6147, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.6147, device='cuda:0', grad_fn=<ExpBackward0>)"
"(161,)",Stage 2,['Left'],"tensor(0.9380, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9380, device='cuda:0', grad_fn=<ExpBackward0>)"
"(161,)",Stage 3,['Left'],"tensor(0.9464, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9464, device='cuda:0', grad_fn=<ExpBackward0>)"
"(279,)",Stage 0,['Wii controller'],"tensor(0.8317, device='cuda:0')","tensor(0.8317, device='cuda:0')","tensor(0.8315, device='cuda:0')","tensor(0.8314, device='cuda:0')"
"(279,)",Stage 1,['Wii controller'],"tensor(0.9842, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9842, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9834, device='cuda:0', grad_fn=<ExpBackward0>)","tensor(0.9833, device='cuda:0', grad_fn=<ExpBackward0>)"
