Doc ID,Stage,Text Output,Cumulative Confidence 1,Cumulative Confidence 2,Cumulative Confidence 3,Cumulative Confidence 4,Cumulative Confidence 5,Cumulative Confidence 6,Cumulative Confidence 7,Cumulative Confidence 8,Cumulative Confidence 9,Cumulative Confidence 10
"(560,)",Stage 0,['No'],"tensor(0.8823, device='cuda:0')","tensor(0.8823, device='cuda:0')"
"(560,)",Stage 1,['Yes'],"tensor(0.5698, device='cuda:0')","tensor(0.5698, device='cuda:0')"
"(560,)",Stage 2,['Yes'],"tensor(0.9944, device='cuda:0')","tensor(0.9944, device='cuda:0')"
"(560,)",Stage 3,['Yes'],"tensor(0.9872, device='cuda:0')","tensor(0.9871, device='cuda:0')"
"(932,)",Stage 0,['No'],"tensor(0.9353, device='cuda:0')","tensor(0.9353, device='cuda:0')"
"(932,)",Stage 1,['No'],"tensor(0.8651, device='cuda:0')","tensor(0.8651, device='cuda:0')"
"(932,)",Stage 2,['Yes'],"tensor(0.9877, device='cuda:0')","tensor(0.9877, device='cuda:0')"
"(932,)",Stage 3,['Yes'],"tensor(0.9869, device='cuda:0')","tensor(0.9869, device='cuda:0')"
"(1124,)",Stage 0,['No'],"tensor(0.8670, device='cuda:0')","tensor(0.8669, device='cuda:0')"
"(1124,)",Stage 1,['No'],"tensor(0.6859, device='cuda:0')","tensor(0.6859, device='cuda:0')"
"(1124,)",Stage 2,['Yes'],"tensor(0.9324, device='cuda:0')","tensor(0.9324, device='cuda:0')"
"(1124,)",Stage 3,['Yes'],"tensor(0.9802, device='cuda:0')","tensor(0.9802, device='cuda:0')"
"(1261,)",Stage 0,['No'],"tensor(0.8990, device='cuda:0')","tensor(0.8990, device='cuda:0')"
"(1261,)",Stage 1,['No'],"tensor(0.6548, device='cuda:0')","tensor(0.6548, device='cuda:0')"
"(1261,)",Stage 2,['Yes'],"tensor(0.9465, device='cuda:0')","tensor(0.9465, device='cuda:0')"
"(1261,)",Stage 3,['Yes'],"tensor(0.9664, device='cuda:0')","tensor(0.9664, device='cuda:0')"
"(204,)",Stage 0,['No'],"tensor(0.6653, device='cuda:0')","tensor(0.6653, device='cuda:0')"
"(204,)",Stage 1,['No'],"tensor(0.7217, device='cuda:0')","tensor(0.7216, device='cuda:0')"
"(204,)",Stage 2,['Yes'],"tensor(0.6039, device='cuda:0')","tensor(0.6039, device='cuda:0')"
"(204,)",Stage 3,['Yes'],"tensor(0.9489, device='cuda:0')","tensor(0.9489, device='cuda:0')"
"(541,)",Stage 0,['No'],"tensor(0.6858, device='cuda:0')","tensor(0.6858, device='cuda:0')"
"(541,)",Stage 1,['Yes'],"tensor(0.5812, device='cuda:0')","tensor(0.5812, device='cuda:0')"
"(541,)",Stage 2,['Yes'],"tensor(0.7745, device='cuda:0')","tensor(0.7745, device='cuda:0')"
"(541,)",Stage 3,['Yes'],"tensor(0.8947, device='cuda:0')","tensor(0.8947, device='cuda:0')"
"(859,)",Stage 0,['No'],"tensor(0.6260, device='cuda:0')","tensor(0.6260, device='cuda:0')"
"(859,)",Stage 1,['No'],"tensor(0.7717, device='cuda:0')","tensor(0.7717, device='cuda:0')"
"(859,)",Stage 2,['Yes'],"tensor(0.8104, device='cuda:0')","tensor(0.8104, device='cuda:0')"
"(859,)",Stage 3,['Yes'],"tensor(0.7662, device='cuda:0')","tensor(0.7662, device='cuda:0')"
"(1495,)",Stage 0,['No'],"tensor(0.7745, device='cuda:0')","tensor(0.7745, device='cuda:0')"
"(1495,)",Stage 1,['Yes'],"tensor(0.9924, device='cuda:0')","tensor(0.9924, device='cuda:0')"
"(1495,)",Stage 2,['Yes'],"tensor(0.9944, device='cuda:0')","tensor(0.9944, device='cuda:0')"
"(1495,)",Stage 3,['Yes'],"tensor(0.9869, device='cuda:0')","tensor(0.9869, device='cuda:0')"
"(1748,)",Stage 0,['No'],"tensor(0.8354, device='cuda:0')","tensor(0.8354, device='cuda:0')"
"(1748,)",Stage 1,['Yes'],"tensor(0.9923, device='cuda:0')","tensor(0.9923, device='cuda:0')"
"(1748,)",Stage 2,['Yes'],"tensor(0.9943, device='cuda:0')","tensor(0.9943, device='cuda:0')"
"(1748,)",Stage 3,['Yes'],"tensor(0.9854, device='cuda:0')","tensor(0.9854, device='cuda:0')"
