Doc ID,Stage,Text Output,Cumulative Confidence 1,Cumulative Confidence 2,Cumulative Confidence 3,Cumulative Confidence 4,Cumulative Confidence 5,Cumulative Confidence 6,Cumulative Confidence 7,Cumulative Confidence 8,Cumulative Confidence 9,Cumulative Confidence 10
"(88,)",Stage 0,['No'],"tensor(0.7401, device='cuda:0')","tensor(0.7401, device='cuda:0')"
"(88,)",Stage 1,['Yes'],"tensor(0.7577, device='cuda:0')","tensor(0.7577, device='cuda:0')"
"(88,)",Stage 2,['Yes'],"tensor(0.9817, device='cuda:0')","tensor(0.9817, device='cuda:0')"
"(88,)",Stage 3,['Yes'],"tensor(0.9817, device='cuda:0')","tensor(0.9817, device='cuda:0')"
"(169,)",Stage 0,['No'],"tensor(0.8538, device='cuda:0')","tensor(0.8538, device='cuda:0')"
"(169,)",Stage 1,['No'],"tensor(0.8871, device='cuda:0')","tensor(0.8871, device='cuda:0')"
"(169,)",Stage 2,['No'],"tensor(0.9643, device='cuda:0')","tensor(0.9643, device='cuda:0')"
"(169,)",Stage 3,['No'],"tensor(0.9888, device='cuda:0')","tensor(0.9888, device='cuda:0')"
"(406,)",Stage 0,['No'],"tensor(0.7431, device='cuda:0')","tensor(0.7431, device='cuda:0')"
"(406,)",Stage 1,['Yes'],"tensor(0.6477, device='cuda:0')","tensor(0.6477, device='cuda:0')"
"(406,)",Stage 2,['Yes'],"tensor(0.9659, device='cuda:0')","tensor(0.9658, device='cuda:0')"
"(406,)",Stage 3,['Yes'],"tensor(0.9653, device='cuda:0')","tensor(0.9653, device='cuda:0')"
"(514,)",Stage 0,['No'],"tensor(0.6959, device='cuda:0')","tensor(0.6959, device='cuda:0')"
"(514,)",Stage 1,['Yes'],"tensor(0.9603, device='cuda:0')","tensor(0.9603, device='cuda:0')"
"(514,)",Stage 2,['Yes'],"tensor(0.9940, device='cuda:0')","tensor(0.9940, device='cuda:0')"
"(514,)",Stage 3,['Yes'],"tensor(0.9951, device='cuda:0')","tensor(0.9951, device='cuda:0')"
"(784,)",Stage 0,['No'],"tensor(0.6370, device='cuda:0')","tensor(0.6369, device='cuda:0')"
"(784,)",Stage 1,['No'],"tensor(0.5736, device='cuda:0')","tensor(0.5736, device='cuda:0')"
"(784,)",Stage 2,['Yes'],"tensor(0.9865, device='cuda:0')","tensor(0.9865, device='cuda:0')"
