Doc ID,Stage,Text Output,Cumulative Confidence 1,Cumulative Confidence 2,Cumulative Confidence 3,Cumulative Confidence 4,Cumulative Confidence 5,Cumulative Confidence 6,Cumulative Confidence 7,Cumulative Confidence 8,Cumulative Confidence 9,Cumulative Confidence 10
"(88,)",Stage 0,['No'],"tensor(0.7371, device='cuda:3')","tensor(0.7371, device='cuda:3')"
"(88,)",Stage 1,['Yes'],"tensor(0.7577, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.7577, device='cuda:3', grad_fn=<ExpBackward0>)"
"(88,)",Stage 2,['Yes'],"tensor(0.9796, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9796, device='cuda:3', grad_fn=<ExpBackward0>)"
"(88,)",Stage 3,['Yes'],"tensor(0.9871, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9871, device='cuda:3', grad_fn=<ExpBackward0>)"
"(406,)",Stage 0,['No'],"tensor(0.7401, device='cuda:3')","tensor(0.7401, device='cuda:3')"
"(406,)",Stage 1,['Yes'],"tensor(0.6441, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.6441, device='cuda:3', grad_fn=<ExpBackward0>)"
"(406,)",Stage 2,['Yes'],"tensor(0.9669, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9669, device='cuda:3', grad_fn=<ExpBackward0>)"
"(406,)",Stage 3,['Yes'],"tensor(0.9597, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9597, device='cuda:3', grad_fn=<ExpBackward0>)"
"(514,)",Stage 0,['No'],"tensor(0.6992, device='cuda:3')","tensor(0.6992, device='cuda:3')"
"(514,)",Stage 1,['Yes'],"tensor(0.9603, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9603, device='cuda:3', grad_fn=<ExpBackward0>)"
"(514,)",Stage 2,['Yes'],"tensor(0.9934, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9934, device='cuda:3', grad_fn=<ExpBackward0>)"
"(514,)",Stage 3,['Yes'],"tensor(0.9916, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9916, device='cuda:3', grad_fn=<ExpBackward0>)"
"(784,)",Stage 0,['No'],"tensor(0.6370, device='cuda:3')","tensor(0.6370, device='cuda:3')"
"(784,)",Stage 1,['No'],"tensor(0.5964, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.5963, device='cuda:3', grad_fn=<ExpBackward0>)"
"(784,)",Stage 2,['Yes'],"tensor(0.9870, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9869, device='cuda:3', grad_fn=<ExpBackward0>)"
"(784,)",Stage 3,['Yes'],"tensor(0.9932, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9932, device='cuda:3', grad_fn=<ExpBackward0>)"
"(874,)",Stage 0,['No'],"tensor(0.7878, device='cuda:3')","tensor(0.7878, device='cuda:3')"
"(874,)",Stage 1,['Yes'],"tensor(0.8917, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8917, device='cuda:3', grad_fn=<ExpBackward0>)"
"(874,)",Stage 2,['Yes'],"tensor(0.8458, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8458, device='cuda:3', grad_fn=<ExpBackward0>)"
"(874,)",Stage 3,['Yes'],"tensor(0.9857, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9857, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1798,)",Stage 0,['No'],"tensor(0.7461, device='cuda:3')","tensor(0.7460, device='cuda:3')"
"(1798,)",Stage 1,['Yes'],"tensor(0.8791, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.8791, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1798,)",Stage 2,['Yes'],"tensor(0.9916, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9916, device='cuda:3', grad_fn=<ExpBackward0>)"
"(1798,)",Stage 3,['Yes'],"tensor(0.9970, device='cuda:3', grad_fn=<ExpBackward0>)","tensor(0.9970, device='cuda:3', grad_fn=<ExpBackward0>)"
"(2350,)",Stage 0,['No'],"tensor(0.7799, device='cuda:3')","tensor(0.7799, device='cuda:3')"
