Doc ID,Stage,Text Output,Cumulative Confidence 1,Cumulative Confidence 2,Cumulative Confidence 3,Cumulative Confidence 4,Cumulative Confidence 5,Cumulative Confidence 6,Cumulative Confidence 7,Cumulative Confidence 8,Cumulative Confidence 9,Cumulative Confidence 10
Stage 0,"(147,)",['The tissue in the hyperattenuating ovoid mass on'],0.9804198146866394,0.7538674470430871,0.7207513127649839,0.720707407588319,0.7011542234938979,0.7008845812675809,0.7008750564150286,0.7008723828589548,0.6981508089802716,0.6977375916525653,0.6974189829800036,0.5451629101788983
Stage 1,"(147,)",['The tissue in the hyperattenuating ovoid mass on'],0.9841842652367188,0.7662514709562095,0.7333148197263274,0.7332822129085325,0.7138940822770564,0.713575755301246,0.7135690352487559,0.713566058078092,0.7111981823855924,0.7108704174481312,0.7105934371239692,0.5387671084150218
Stage 2,"(147,)",['The tissue in the hyperattenuating ovoid mass on'],0.9810447097824646,0.7265153317122699,0.7044349110468149,0.7043980460109203,0.6882615891737535,0.68803505699221,0.6880310380726674,0.6880261989796875,0.6861771601340722,0.6859408437821791,0.6856366166286535,0.6176579924773345
Stage 0,"(145,)",['The tissue within the hyperattenuating ovoid mass adjacent'],0.9124962092445923,0.8347979698210439,0.8264553720139037,0.8264156680699788,0.7972359898148896,0.7968902894025945,0.7968816447802859,0.7968775600451007,0.7929066179462738,0.7924853814696451,0.7921193040240891,0.7016717000358308
Stage 1,"(145,)",['The tissue within the hyperattenuating ovoid mass adjacent'],0.6877098084496094,0.623975092499564,0.6168710098364052,0.6168441689825804,0.5961766442004927,0.5958476266478526,0.5958427255979519,0.595839316218112,0.5933060107361119,0.5929662354625652,0.5927385524254024,0.514122371982506
Stage 2,"(145,)",['The tissue within the hyperattenuating ovoid mass adjacent'],0.648562491040094,0.5823061737677492,0.5735584004514177,0.5735358372572605,0.5581563728904423,0.5579397603602432,0.5579358362314929,0.5579321781748806,0.5563158684891867,0.5561226841541651,0.5558832598530995,0.5099120046719071
Stage 0,"(742,)",['The disease on the upper right lobe of the brain in'],0.7192564011620117,0.5557853777071226,0.4683539136798924,0.4683278401186049,0.46695896820099875,0.46678690511508564,0.46643614479050927,0.46643581121602423,0.46303829952355363,0.27607963002644653,0.27048226455110896,0.18524262641108377
Stage 1,"(742,)",['The disease on the upper right lobe of the brain in'],0.7360130549477173,0.5608047642550456,0.4654228860136382,0.4654000271747686,0.46408559490502627,0.4639538424790024,0.46365106102569587,0.4636508399860066,0.461552485655263,0.25761986356363065,0.2528931980459382,0.1741772580609607
Stage 2,"(742,)",['The disease on the upper right lobe of brain in the'],0.7752965093658997,0.586497904255931,0.5249163822571317,0.5248920406700214,0.5236468890640574,0.523501723095967,0.5233095118413714,0.5233095118937023,0.5225215477874113,0.30563429472406295,0.2808362813446432,0.2807108214675389
Stage 0,"(148,)",['The lesion in the image is isointense to the'],0.9667373300598694,0.8967613611593397,0.896420877472054,0.2698745379917926,0.2666328359304638,0.16376041974809236,0.12252736148656329,0.11720399339448875,0.11708894956560885,0.11707612209215565,0.11325451554345928,0.037261008588146176
Stage 1,"(148,)",['The lesion in the image is isointense to the'],0.9712395072983337,0.8937193600938679,0.8933612271498503,0.29170347262484586,0.2891993617670939,0.16342304699740817,0.12057857015414539,0.11567305407469484,0.11559342086376785,0.11558534590691455,0.11178885332394427,0.039049451967580646
Stage 2,"(148,)",['The lesion in the image is isointense to the'],0.9731948972748352,0.9028654897697357,0.9025537935144101,0.3830726665196081,0.3815530678846385,0.2225044338695302,0.1557891480037241,0.14972605952814383,0.14965359367015107,0.14964547644026246,0.14564507810266195,0.0494008167377422
Stage 0,"(706,)",['The disease on the left lobe of the brain in the'],0.6963030100868774,0.4862842991999331,0.4366619108731318,0.43664915764853657,0.4360383460366292,0.43332837808904556,0.43332450387477134,0.4325638648085452,0.21958427280580256,0.21486538549541123,0.16577672428820237,0.1655466536394011
Stage 1,"(706,)",['The disease on the left lobe of the brain in the'],0.7045099140213562,0.503992269521896,0.43213207419143623,0.43211795935547903,0.4316209155280246,0.42944848332915486,0.4294483809836025,0.42862655994968574,0.25716958474659973,0.25267347462572753,0.20461429427083708,0.2043759973834112
