Doc ID,Stage,Text Output,Cumulative Confidence 1,Cumulative Confidence 2,Cumulative Confidence 3,Cumulative Confidence 4,Cumulative Confidence 5,Cumulative Confidence 6,Cumulative Confidence 7,Cumulative Confidence 8,Cumulative Confidence 9,Cumulative Confidence 10
Stage 0,"(147,)",['The tissue in the hyperattenuating ovoid mass on'],0.9804198146866394,0.7538674470430871,0.7207513127649839,0.720707407588319,0.7011542234938979,0.7008845812675809,0.7008750564150286,0.7008723828589548,0.6981508089802716,0.6977375916525653,0.6974189829800036,0.5451629101788983
Stage 1,"(147,)",['The tissue in the hyperattenuating ovoid mass on'],0.9841842652367188,0.7662514709562095,0.7333148197263274,0.7332822129085325,0.7138940822770564,0.713575755301246,0.7135690352487559,0.713566058078092,0.7111981823855924,0.7108704174481312,0.7105934371239692,0.5387671084150218
Stage 2,"(147,)",['The tissue in the hyperattenuating ovoid mass on'],0.9813282490776611,0.7303220804599768,0.7074178521352139,0.7073804936706068,0.6909672597938532,0.6907243515700446,0.6907199875788781,0.6907148825531322,0.6887912641760674,0.6885433731971652,0.6882248998926058,0.6195953582324234
Stage 0,"(145,)",['The tissue within the hyperattenuating ovoid mass adjacent'],0.9124962092445923,0.8347979698210439,0.8264553720139037,0.8264156680699788,0.7972359898148896,0.7968902894025945,0.7968816447802859,0.7968775600451007,0.7929066179462738,0.7924853814696451,0.7921193040240891,0.7016717000358308
Stage 1,"(145,)",['The tissue within the hyperattenuating ovoid mass adjacent'],0.6877098084496094,0.623975092499564,0.6168710098364052,0.6168441689825804,0.5961766442004927,0.5958476266478526,0.5958427255979519,0.595839316218112,0.5933060107361119,0.5929662354625652,0.5927385524254024,0.514122371982506
Stage 2,"(145,)",['The tissue within the hyperattenuating ovoid mass adjacent'],0.7115057111786438,0.6403166581643424,0.6312907025847643,0.6312656424944136,0.6147688522379591,0.61453719475364,0.6145319934585841,0.6145274515288518,0.6127125366070437,0.6124975769282444,0.6122227105124401,0.5615746598714292
Stage 0,"(742,)",['The disease on the upper right lobe of the brain in'],0.7192564011620117,0.5557853777071226,0.4683539136798924,0.4683278401186049,0.46695896820099875,0.46678690511508564,0.46643614479050927,0.46643581121602423,0.46303829952355363,0.27607963002644653,0.27048226455110896,0.18524262641108377
Stage 1,"(742,)",['The disease on the upper right lobe of the brain in'],0.7360130549477173,0.5608047642550456,0.4654228860136382,0.4654000271747686,0.46408559490502627,0.4639538424790024,0.46365106102569587,0.4636508399860066,0.461552485655263,0.25761986356363065,0.2528931980459382,0.1741772580609607
Stage 2,"(742,)",['The disease on the upper right lobe of brain in the'],0.7713553906487061,0.5860976317090909,0.5158346984917865,0.515809917151333,0.5145720446801865,0.5144306212858217,0.5142276665513044,0.5142276666027272,0.5133933639256801,0.2924676239921528,0.26915030356118164,0.2690193959048994
Stage 0,"(148,)",['The lesion in the image is isointense to the'],0.9667373300598694,0.8967613611593397,0.896420877472054,0.2698745379917926,0.2666328359304638,0.16376041974809236,0.12252736148656329,0.11720399339448875,0.11708894956560885,0.11707612209215565,0.11325451554345928,0.037261008588146176
Stage 1,"(148,)",['The lesion in the image is isointense to the'],0.9712395072983337,0.8937193600938679,0.8933612271498503,0.29170347262484586,0.2891993617670939,0.16342304699740817,0.12057857015414539,0.11567305407469484,0.11559342086376785,0.11558534590691455,0.11178885332394427,0.039049451967580646
Stage 2,"(148,)",['The lesion in the image is isointense to the'],0.9713466764496399,0.9010019808249299,0.9006762130393775,0.37434417387459346,0.37276974859635337,0.21478144472207686,0.15117474585184398,0.14555036442824298,0.14547905201553954,0.14547046751514198,0.14168140819160935,0.04479757371924531
Stage 0,"(706,)",['The disease on the left lobe of the brain in the'],0.6963030100868774,0.4862842991999331,0.4366619108731318,0.43664915764853657,0.4360383460366292,0.43332837808904556,0.43332450387477134,0.4325638648085452,0.21958427280580256,0.21486538549541123,0.16577672428820237,0.1655466536394011
Stage 1,"(706,)",['The disease on the left lobe of the brain in the'],0.7045099140213562,0.503992269521896,0.43213207419143623,0.43211795935547903,0.4316209155280246,0.42944848332915486,0.4294483809836025,0.42862655994968574,0.25716958474659973,0.25267347462572753,0.20461429427083708,0.2043759973834112
