Doc ID,Stage,Text Output,Cumulative Confidence 1,Cumulative Confidence 2,Cumulative Confidence 3,Cumulative Confidence 4,Cumulative Confidence 5,Cumulative Confidence 6,Cumulative Confidence 7,Cumulative Confidence 8,Cumulative Confidence 9,Cumulative Confidence 10
Stage 0,"(147,)",['The tissue in the hyperattenuating ovoid mass on'],0.9700407982872559,0.7760139169549436,0.7197437109012186,0.719613766666562,0.6981420414452318,0.6978286577144129,0.6978239160876605,0.6978165956932352,0.6940161500882588,0.693595700176597,0.6932336725086701,0.5517838011495934
Stage 1,"(147,)",['The tissue in the hyperattenuating ovoid mass on'],0.9787879587219788,0.7498183495290695,0.7181666975143999,0.718120895090359,0.6994050059621426,0.6991755564527956,0.6991667216112495,0.6991634711416078,0.6964446575525268,0.6960545755938407,0.695729640976067,0.5705546152128953
Stage 2,"(147,)",['The tissue in the hyperattenuating ovoid mass on'],0.9830619097755982,0.7671357302792775,0.7350486350492745,0.7350085906688941,0.7165789377616826,0.7162685538494474,0.7162611253507817,0.7162578807931722,0.7137004842244284,0.7133666314443962,0.7130687791632765,0.5739760850938534
Stage 3,"(147,)",['The tissue in the hyperattenuating ovoid mass on'],0.9816222191856934,0.7252052833364399,0.7048239359701929,0.7047898232870452,0.6910672460434486,0.6908177945204652,0.6908127711237388,0.6908087359791368,0.6889126496246357,0.6886461958204044,0.6883420822827664,0.6195505682610655
Stage 0,"(145,)",['The tissue within the hyperattenuating ovoid mass adjacent'],0.9349097014473511,0.8212252650399924,0.8100784883845022,0.8100074137690347,0.7770029214435031,0.7765463681335859,0.7765382219156459,0.7765296129303135,0.7710999464355832,0.7706742084877531,0.7701679505270302,0.6705143576964874
Stage 1,"(145,)",['The tissue within the hyperattenuating ovoid mass adjacent'],0.9035892487572266,0.8210222792472495,0.8121796548588447,0.8121344402991092,0.7822626352664552,0.7819482329462382,0.7819389114751015,0.7819341576198078,0.7779534151042082,0.7775565838289077,0.777173024543312,0.6929951567735368
Stage 2,"(145,)",['The tissue within the hyperattenuating ovoid mass adjacent'],0.7203449011848999,0.6536662183734376,0.6458229871528686,0.645791191132368,0.6223090523158419,0.6220057098312618,0.621999481389326,0.6219956998975958,0.6191212915594708,0.618775256835221,0.6185140963092125,0.5322642142540078
Stage 3,"(145,)",['The tissue within the hyperattenuating ovoid mass adjacent'],0.6615234614418579,0.5953750031490982,0.5873279093946744,0.5873031941785944,0.5723560180443781,0.5720969823208851,0.5720920038310332,0.5720885939541758,0.5703964925150584,0.5701905309899348,0.5699257800753735,0.5221097009375382
Stage 0,"(742,)",['The disease on the upper right lobe of the brain in'],0.7207456232117249,0.4665743880939333,0.37839671845639405,0.37837795339817987,0.37716112436868937,0.377051846429323,0.37688839276415637,0.3768860565147731,0.3751886197308597,0.20650053599170873,0.20086702233393935,0.1294767103832615
Stage 1,"(742,)",['The disease on the upper right lobe of the brain in'],0.723564624886377,0.5693693258696287,0.49334017237830097,0.49331282543750793,0.49190862068363506,0.49171285083510846,0.49137375304562986,0.49137346021318723,0.488313962524393,0.2725461190642235,0.26705367965125076,0.18890876534801512
Stage 2,"(742,)",['The disease on the upper right lobe of the brain in'],0.7373633981751038,0.5649855081996237,0.4768857786731762,0.47686036712181684,0.4754855990174478,0.4753273987644391,0.4750048138394512,0.47500458738700607,0.4727604836686929,0.25289319763743584,0.24810164398746729,0.17852578547480094
Stage 3,"(742,)",['The disease on the upper right lobe of brain in the'],0.7550226450966431,0.5708100672704077,0.4969039249390372,0.4968793422297228,0.49563566429265454,0.49549554574591825,0.49527755655201106,0.4952775566015388,0.4941247382178506,0.26432072800052564,0.2425656649804219,0.2424061494460942
Stage 0,"(148,)",['The lesion in the image is isointense to a'],0.965735674004419,0.872677127466738,0.872286542337117,0.2963571880936332,0.29225157134855123,0.19287047170519225,0.14568387040158434,0.13901082402238815,0.13884273222731794,0.13883192421391752,0.1347378129840487,0.05038292499178703
Stage 1,"(148,)",['The lesion in the image is isointense to the'],0.9648146630333496,0.8911509739876478,0.8907342201563325,0.2926966357926397,0.28975812295105546,0.19085716138127942,0.13962959509073364,0.13310335839677406,0.1329738506763538,0.13296036087740515,0.12875228344447123,0.04334556695398771
Stage 2,"(148,)",['The lesion in the image is isointense to the'],0.9677116275833679,0.8885906125188462,0.8882028622280088,0.30899299344019693,0.30672906924596555,0.18922402313475634,0.1403877891522205,0.13452411180183468,0.1344314367442738,0.13441981828756794,0.1302576247498364,0.04425027930467899
Stage 3,"(148,)",['The lesion in the image is isointense to the'],0.969079852204187,0.8983581504571722,0.8979711713036488,0.3554272076660861,0.3536104783829263,0.2120409937596128,0.14966135116348794,0.14353291505674762,0.14345247025830965,0.1434440224443254,0.13967246878583972,0.04720817050471531
Stage 0,"(706,)",['The disease on the left lobe of the brain in the'],0.6946339012192322,0.4834365302489079,0.42126428665677207,0.4212516316075845,0.4207254567949561,0.41814995404865113,0.4181437231705976,0.4174770994910721,0.2612940768973725,0.25354771137827586,0.1816383230460927,0.18126486337025993
Stage 1,"(706,)",['The disease on the left lobe of brain in the picture'],0.6985766888664795,0.49822662459562417,0.45017069137900073,0.45015727529194377,0.4495693711185885,0.4471053061171629,0.4471004559432369,0.44638191188661347,0.23182168450019267,0.2049914991750064,0.20483980719474346,0.16307747997877436
